lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,299.1022952,99.59773715,86.13167232,99.60419793,87.17523247,99.60419793
0.1,2.4,418.8574654,162.2462457,110.1778289,162.2564299,109.5255058,162.2564299
0.01,100.0,489.1067683,285.8354874,132.9108515,291.7953976,133.323829,291.7953976
