lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,287.7476044,36.40613561,84.44471797,36.39536881,85.55819836,36.39536881
0.1,2.4,377.9195886,59.30663886,104.1051152,59.3069589,104.1034897,59.3069589
0.01,100.0,447.3494639,103.8349093,128.1845134,105.8529327,129.4066784,105.8529327
