lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,270.3721482,89.40769987,79.43340403,89.4100062,80.47298679,89.4100062
0.1,2.4,367.5094629,143.9476614,100.6067226,143.9549573,100.4797273,143.9549573
0.01,100.0,468.617437,369.84772,134.264675,354.4914648,135.9959135,354.4914648
