lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,276.3395049,19.54129793,82.17279744,19.51881791,83.31311747,19.51881791
0.1,2.4,352.9909805,31.79647316,99.77199843,31.79771666,100.1071319,31.79771666
0.01,100.0,423.3329881,55.74430747,124.5679095,56.75643329,126.1915063,56.75643329
