lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,298.3810972,158.074297,85.17767526,158.0610146,86.17094553,158.0610146
0.1,2.4,432.2496824,257.575865,111.1837145,257.580164,110.2719839,257.580164
0.01,100.0,502.7580182,449.2144785,132.559876,459.9033967,132.5613796,459.9033967
