lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,284.4359708,82.26621846,82.91092132,82.25499186,83.97315773,82.25499186
0.1,2.4,381.2099829,133.7931113,103.5194616,133.7984769,103.3239581,133.7984769
0.01,100.0,452.2473624,243.9378004,127.7651878,247.7682213,128.7978064,247.7682213
