lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,302.9376614,27.31005696,88.39867146,27.29676854,89.53566489,27.29676854
0.1,2.4,410.0119584,44.30470434,111.1046968,44.30603354,110.8469299,44.30603354
0.01,100.0,493.5674925,85.40940665,139.2801345,85.85031691,140.47211,85.85031691
