lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,301.5659473,149.6142192,86.08694944,149.6117505,87.09138146,149.6117505
0.1,2.4,441.0802855,243.4992578,113.0875825,243.5031704,112.1376189,243.5031704
0.01,100.0,517.4987235,439.0368527,135.8725835,447.4928355,135.8936258,447.4928355
