lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,273.7470782,165.323817,79.57756835,165.3008229,80.58057823,165.3008229
0.1,2.4,370.7933173,268.6694808,100.0155063,268.6736344,99.73550438,268.6736344
0.01,100.0,439.3816737,499.5681103,123.2184911,507.3428762,124.1041647,507.3428762
