lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,271.7078941,165.2796868,78.91120109,165.2584833,79.90199168,165.2584833
0.1,2.4,365.1259041,269.4013553,98.55887171,269.4095243,98.30144167,269.4095243
0.01,100.0,425.377441,464.9222501,119.1008336,476.6911901,119.8487693,476.6911901
