lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,295.4884787,106.5863106,85.28904406,106.5856568,86.33288179,106.5856568
0.1,2.4,412.911159,173.2087043,109.1144214,173.2189581,108.5305761,173.2189581
0.01,100.0,488.4316832,322.9882917,133.7189847,327.3262882,134.3276488,327.3262882
