lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,300.0711441,140.3446297,85.85702859,140.3487006,86.86946451,140.3487006
0.1,2.4,433.7287086,228.3277391,112.0038212,228.3285604,111.1352571,228.3285604
0.01,100.0,508.969665,413.760273,135.0644585,421.3274206,135.2173568,421.3274206
