lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,313.2167502,87.78483365,89.47225286,87.79871921,90.52504718,87.79871921
0.1,2.4,457.751063,142.7769327,117.5051083,142.786847,116.5428704,142.786847
0.01,100.0,540.0597306,261.0400515,142.1390114,265.0967948,142.2468734,265.0967948
