lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,274.7179633,135.6424775,80.21502959,135.6505886,81.24306871,135.6505886
0.1,2.4,371.0139968,219.8710629,100.8093565,219.8782176,100.6094523,219.8782176
0.01,100.0,448.5366201,441.5803272,127.0515898,443.1936949,128.2150191,443.1936949
