lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,302.7653397,97.85513327,86.967107,97.86087998,88.01348004,97.86087998
0.1,2.4,429.0677768,159.2607922,112.1077808,159.2701991,111.3710585,159.2701991
0.01,100.0,503.5663988,287.2111484,135.8019993,292.2993456,136.1655297,292.2993456
