lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,342.0851996,11.22531646,97.89071435,11.20285751,99.05558691,11.20285751
0.1,2.4,499.3398382,18.25368994,128.2774834,18.25462392,127.2291959,18.25462392
0.01,100.0,585.9333561,31.80929085,154.0466874,32.39278181,154.0916525,32.39278181
