lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,253.4116884,150.0998428,74.76629886,150.0972019,75.76644735,150.0972019
0.1,2.4,327.3646051,244.6002238,91.3730063,244.6041452,91.53954617,244.6041452
0.01,100.0,387.3830886,427.4876808,112.4782917,437.4469268,113.7228048,437.4469268
