lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,284.5131574,159.3890107,82.27501949,159.4181601,83.2880881,159.4181601
0.1,2.4,398.9239463,258.2508203,105.6587281,258.264369,105.1243351,258.264369
0.01,100.0,479.8168568,525.0911352,131.9672626,526.4526405,132.7452386,526.4526405
