lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,327.7954353,45.99179334,93.51411387,45.99156966,94.60897229,45.99156966
0.1,2.4,481.504224,74.96393897,122.9917837,74.9691881,121.9186414,74.9691881
0.01,100.0,562.8166619,129.4555752,146.7559701,132.2927995,146.6554214,132.2927995
