lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,300.5247514,77.67284002,86.87650886,77.67337894,87.94947826,77.67337894
0.1,2.4,423.7982509,125.7783613,111.9671534,125.7859497,111.3756112,125.7859497
0.01,100.0,513.0937909,260.2195315,140.7472174,259.3956111,141.5960819,259.3956111
