lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,297.2664693,74.04355282,85.93689026,74.04747508,87.00173654,74.04747508
0.1,2.4,407.3696396,120.6707227,108.5375432,120.6787659,108.0717488,120.6787659
0.01,100.0,475.8944823,210.0288665,131.3654143,214.5914718,132.0014873,214.5914718
