lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,287.3931997,168.6927097,82.75294358,168.7196845,83.75508076,168.7196845
0.1,2.4,405.428781,274.0052662,106.516006,274.0150479,105.8812092,274.0150479
0.01,100.0,479.9546532,519.6752704,130.4921974,526.393373,131.0053738,526.393373
