lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,302.777253,87.5677661,87.03730277,87.58171232,88.09026844,87.58171232
0.1,2.4,425.9226693,142.5349956,111.7099573,142.5440842,111.0263721,142.5440842
0.01,100.0,499.6184677,255.6280149,135.4197028,260.2556061,135.8505098,260.2556061
