lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,300.4996716,159.6289778,85.78275028,159.620028,86.78307936,159.620028
0.1,2.4,441.3691712,259.5752836,113.0052297,259.5870314,112.0483033,259.5870314
0.01,100.0,519.89778,476.1741617,136.2502045,484.3972535,136.2830162,484.3972535
