lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,278.0688474,96.48935489,81.33933386,96.47750214,82.39340146,96.47750214
0.1,2.4,370.8470892,156.7014736,101.3659693,156.7096494,101.251335,156.7096494
0.01,100.0,444.2763417,296.404512,126.5131988,299.6902992,127.6957943,299.6902992
