lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,313.4782055,45.17726232,90.31484119,45.17880074,91.41235189,45.17880074
0.1,2.4,461.2550304,72.9282895,119.5044155,72.93098009,118.6848699,72.93098009
0.01,100.0,572.0362318,168.4396504,152.7777512,164.4221317,153.5625925,164.4221317
