lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,332.6044553,24.94700604,95.28121649,24.89510029,96.41735839,24.89510029
0.1,2.4,485.631942,40.4882294,125.0095294,40.49045175,124.0210643,40.49045175
0.01,100.0,575.2585081,74.13930054,151.8673966,75.07068767,152.0568068,75.07068767
