lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,294.3534105,79.37157114,85.16477607,79.37653631,86.22423703,79.37653631
0.1,2.4,401.738932,129.3425898,107.3087089,129.3516877,106.8843873,129.3516877
0.01,100.0,469.2687655,224.8067691,129.9264743,229.7399246,130.598911,229.7399246
