lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,277.083777,98.23672207,81.16948165,98.24108323,82.22377883,98.24108323
0.1,2.4,369.296147,159.5162119,101.1268609,159.5244579,101.0270483,159.5244579
0.01,100.0,443.5825428,304.8187192,126.5682462,307.7716361,127.7864698,307.7716361
