lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,293.1448065,82.80651095,85.01951795,82.8044255,86.08529999,82.8044255
0.1,2.4,402.2011173,134.4620372,107.6846247,134.4675913,107.2819372,134.4675913
0.01,100.0,479.6680287,255.8374377,133.5024213,258.3239231,134.3971249,258.3239231
