lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,308.5929286,136.6996884,87.78412017,136.7131128,88.79231786,136.7131128
0.1,2.4,459.8951061,222.6389143,116.5727765,222.6459034,115.486353,222.6459034
0.01,100.0,539.4344692,393.336877,139.0175484,401.8060183,138.8090226,401.8060183
