lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,308.2638026,91.4109256,88.29776995,91.42017899,89.34926182,91.42017899
0.1,2.4,443.6977481,148.6367848,114.9281693,148.645714,114.0800275,148.645714
0.01,100.0,523.1443033,272.9522219,139.5221239,277.0624095,139.789966,277.0624095
