lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,287.7676974,106.2371843,83.45212549,106.2363802,84.49401163,106.2363802
0.1,2.4,393.0561804,172.8184667,105.3093757,172.8283148,104.9204458,172.8283148
0.01,100.0,463.523464,314.1086941,128.9213338,319.4269447,129.7000796,319.4269447
