lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,309.4391956,69.91908687,89.04863478,69.91731938,90.127909,69.91731938
0.1,2.4,446.0031623,113.2778851,116.2123041,113.2833095,115.4375107,113.2833095
0.01,100.0,538.5328776,231.6169891,144.9998405,231.2541937,145.604954,231.2541937
