lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,292.5082198,94.49105422,84.82037996,94.49376797,85.87963965,94.49376797
0.1,2.4,407.022287,153.0111194,108.4772394,153.0209173,108.0056212,153.0209173
0.01,100.0,493.0533861,316.3057131,136.6940829,315.5787994,137.659435,315.5787994
