lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,287.0975382,111.6680279,83.36888575,111.6850173,84.41324909,111.6850173
0.1,2.4,400.6842349,180.5455444,106.9085831,180.5546201,106.4554457,180.5546201
0.01,100.0,490.9221559,396.3020642,136.3975775,391.7973859,137.4686844,391.7973859
