lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,322.1560196,68.01942355,91.82269914,68.03792099,92.89304422,68.03792099
0.1,2.4,477.3067259,110.708509,121.508466,110.7160593,120.4295989,110.7160593
0.01,100.0,562.3875594,197.9985587,145.988256,201.5855214,145.9087162,201.5855214
