lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,279.8061932,160.9342039,81.01515902,160.9264319,82.0190388,160.9264319
0.1,2.4,383.9483732,261.6714496,102.5514474,261.6864616,102.1374587,261.6864616
0.01,100.0,452.7135616,481.0188677,125.488076,489.2049596,126.2030341,489.2049596
