lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,312.3941422,72.69076804,89.63647162,72.70383312,90.71036173,72.70383312
0.1,2.4,451.3624268,118.0238085,117.0094696,118.0309422,116.161774,118.0309422
0.01,100.0,537.5071272,225.7829407,143.5665551,227.7322541,143.9436352,227.7322541
