lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,264.223385,130.9956838,77.46485609,130.9842118,78.4756502,130.9842118
0.1,2.4,345.6654429,213.6446343,95.25964436,213.6546832,95.2723135,213.6546832
0.01,100.0,404.666215,364.3327146,115.8463288,373.7628346,116.8899679,373.7628346
