lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,246.2868361,61.65863265,74.21676739,61.66409271,75.29029321,61.66409271
0.1,2.4,311.5005539,99.74404139,90.16319384,99.74800276,90.71443778,99.74800276
0.01,100.0,397.0538767,213.9882167,119.99619,211.8970336,122.1984785,211.8970336
