lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,298.8952076,146.4952589,85.52314847,146.5195571,86.53138734,146.5195571
0.1,2.4,431.8161417,238.321755,111.5302622,238.3273687,110.6667441,238.3273687
0.01,100.0,506.4391963,431.279633,134.4227411,439.3175392,134.573127,439.3175392
