lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,297.8933823,62.49700679,86.50933229,62.50081471,87.59827589,62.50081471
0.1,2.4,411.4723297,101.2659141,110.1303378,101.2699686,109.707811,101.2699686
0.01,100.0,497.9531749,205.6468904,138.7111972,205.4885783,139.7510115,205.4885783
