lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,298.2891555,114.047038,85.91051852,114.0704744,86.95178075,114.0704744
0.1,2.4,424.781897,185.0041564,111.2501229,185.0144376,110.5518136,185.0144376
0.01,100.0,507.6479604,363.7625572,137.5441351,365.9833716,138.1096821,365.9833716
