lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,315.4026357,62.97961614,90.31056645,62.98458066,91.38496629,62.98458066
0.1,2.4,451.3868771,102.6726817,116.9621509,102.6783747,116.0900127,102.6783747
0.01,100.0,525.5324983,177.2015439,139.9816366,181.2191338,140.1272657,181.2191338
