lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,324.6615319,15.37932246,93.78860201,15.37673547,94.94828702,15.37673547
0.1,2.4,455.2396788,25.0013568,120.1669508,25.00272294,119.5129215,25.00272294
0.01,100.0,539.9477606,46.07273021,147.5593887,46.57327659,148.2278773,46.57327659
