lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,301.9560561,18.30931647,88.37132334,18.29337375,89.51854849,18.29337375
0.1,2.4,410.6329966,29.57684868,111.6482707,29.57779528,111.425891,29.57779528
0.01,100.0,508.2116729,64.46099065,144.2650385,63.44355149,145.7824881,63.44355149
