lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,282.6033891,109.0279267,82.09547381,109.025344,83.12797638,109.025344
0.1,2.4,380.7989903,177.7039536,102.6685632,177.7151306,102.3769888,177.7151306
0.01,100.0,444.5970792,307.3497257,124.3519993,314.5950472,125.1242405,314.5950472
