lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,326.8472295,15.62299522,94.23730676,15.62022624,95.39408568,15.62022624
0.1,2.4,459.3445818,25.43825998,120.7836617,25.4397171,120.0722833,25.4397171
0.01,100.0,539.7283906,45.03401318,146.6302211,45.78086736,147.1347469,45.78086736
