lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,300.5704081,108.0985397,86.4716868,108.0965853,87.5151998,108.0965853
0.1,2.4,427.9387436,175.5329591,111.8877805,175.5432565,111.161806,175.5432565
0.01,100.0,507.8602438,333.6659144,137.2058703,337.275026,137.6780564,337.275026
