lo_en,hi_en,rate_0864080901PN,Lx_0864080901PN,rate_0864080901MOS1,Lx_0864080901MOS1,rate_0864080901MOS2,Lx_0864080901MOS2
0.5,2.0,304.3321885,71.01038375,87.69990953,71.00751913,88.77176235,71.00751913
0.1,2.4,425.1651988,115.5693666,112.1041885,115.5746058,111.482554,115.5746058
0.01,100.0,499.9286795,208.3131514,136.411365,211.8446534,136.9506266,211.8446534
